date,store,type,actual_revenue,forecast_revenue,lower_ci,upper_ci,model
2012-07-13,26,backtest,1063149.78,1061176.2,,,XGBoost
2012-07-20,26,backtest,1049625.9,1047905.5,,,XGBoost
2012-07-27,26,backtest,1031745.14,1058633.4,,,XGBoost
2012-08-03,26,backtest,1090915.09,1061210.6,,,XGBoost
2012-08-10,26,backtest,1121476.51,1058284.5,,,XGBoost
2012-08-17,26,backtest,1068292.56,1046324.2,,,XGBoost
2012-08-24,26,backtest,1022704.2,1038804.0,,,XGBoost
2012-08-31,26,backtest,1053495.51,1059177.1,,,XGBoost
2012-09-07,26,backtest,1081874.03,1048476.75,,,XGBoost
2012-09-14,26,backtest,986131.94,996693.44,,,XGBoost
2012-09-21,26,backtest,961084.08,1057959.4,,,XGBoost
2012-09-28,26,backtest,964726.37,1063449.6,,,XGBoost
2012-10-05,26,backtest,1095504.26,1035798.56,,,XGBoost
2012-10-12,26,backtest,1044639.69,1068955.4,,,XGBoost
2012-10-19,26,backtest,975578.02,995654.5,,,XGBoost
2012-10-26,26,backtest,958619.8,988055.6,,,XGBoost
2012-11-04,26,future,,1064372.4,,,XGBoost
2012-11-11,26,future,,1061388.8,,,XGBoost
2012-11-18,26,future,,1055535.6,,,XGBoost
2012-11-25,26,future,,1205212.2,,,XGBoost
2012-12-02,26,future,,1200397.4,,,XGBoost
2012-12-09,26,future,,1152993.2,,,XGBoost
2012-12-16,26,future,,1161921.8,,,XGBoost
2012-12-23,26,future,,1512329.0,,,XGBoost
2012-12-30,26,future,,1048861.5,,,XGBoost
2013-01-06,26,future,,965154.94,,,XGBoost
2013-01-13,26,future,,884252.7,,,XGBoost
2013-01-20,26,future,,872829.44,,,XGBoost
2012-05-04,27,backtest,1669388.45,1722877.0,,,XGBoost
2012-05-11,27,backtest,1674306.31,1600184.2,,,XGBoost
2012-05-18,27,backtest,1707158.82,1623747.5,,,XGBoost
2012-05-25,27,backtest,1818906.73,1682369.0,,,XGBoost
2012-06-01,27,backtest,1900638.6,1732592.8,,,XGBoost
2012-06-08,27,backtest,1764756.31,1681781.5,,,XGBoost
2012-06-15,27,backtest,1773500.56,1712450.2,,,XGBoost
2012-06-22,27,backtest,1837884.79,1740494.8,,,XGBoost
2012-06-29,27,backtest,1842555.32,1856062.8,,,XGBoost
2012-07-06,27,backtest,2062224.92,1817963.8,,,XGBoost
2012-07-13,27,backtest,1755889.53,1708129.5,,,XGBoost
2012-07-20,27,backtest,1730913.66,1704072.2,,,XGBoost
2012-07-27,27,backtest,1625883.71,1722458.5,,,XGBoost
2012-08-03,27,backtest,1705810.84,1628753.2,,,XGBoost
2012-08-10,27,backtest,1720537.26,1632718.5,,,XGBoost
2012-08-17,27,backtest,1735339.59,1654681.8,,,XGBoost
2012-08-24,27,backtest,1780443.36,1731042.2,,,XGBoost
2012-08-31,27,backtest,1731935.43,1744792.2,,,XGBoost
2012-09-07,27,backtest,1840955.23,1685374.5,,,XGBoost
2012-09-14,27,backtest,1519604.5,1605104.2,,,XGBoost
2012-09-21,27,backtest,1557485.75,1741630.2,,,XGBoost
2012-09-28,27,backtest,1540687.63,1617418.8,,,XGBoost
2012-10-05,27,backtest,1591816.88,1742215.0,,,XGBoost
2012-10-12,27,backtest,1660081.29,1744291.2,,,XGBoost
2012-10-19,27,backtest,1620374.24,1624726.5,,,XGBoost
2012-10-26,27,backtest,1703047.74,1739849.5,,,XGBoost
2012-11-04,27,future,,1623328.5,,,XGBoost
2012-11-11,27,future,,1774073.2,,,XGBoost
2012-11-18,27,future,,1620828.8,,,XGBoost
2012-11-25,27,future,,2275395.5,,,XGBoost
2012-12-02,27,future,,2252946.2,,,XGBoost
2012-12-09,27,future,,1989720.0,,,XGBoost
2012-12-16,27,future,,1998212.2,,,XGBoost
2012-12-23,27,future,,2587176.0,,,XGBoost
2012-12-30,27,future,,1779208.0,,,XGBoost
2013-01-06,27,future,,1663436.2,,,XGBoost
2013-01-13,27,future,,1514234.2,,,XGBoost
2013-01-20,27,future,,1616929.8,,,XGBoost
2012-05-04,28,backtest,1450628.85,1369334.0,,,XGBoost
2012-05-11,28,backtest,1264575.18,1255570.4,,,XGBoost
2012-05-18,28,backtest,1213310.45,1195816.0,,,XGBoost
2012-05-25,28,backtest,1151214.41,1189130.2,,,XGBoost
2012-06-01,28,backtest,1245480.95,1317256.1,,,XGBoost
2012-06-08,28,backtest,1440687.69,1226335.4,,,XGBoost
2012-06-15,28,backtest,1229760.97,1299409.1,,,XGBoost
2012-06-22,28,backtest,1180671.55,1206265.5,,,XGBoost
2012-06-29,28,backtest,1129031.98,1184863.2,,,XGBoost
2012-07-06,28,backtest,1500863.54,1504899.4,,,XGBoost
2012-07-13,28,backtest,1179915.04,1237073.5,,,XGBoost
2012-07-20,28,backtest,1149427.48,1164009.0,,,XGBoost
2012-07-27,28,backtest,1135035.09,1135486.8,,,XGBoost
2012-08-03,28,backtest,1376520.1,1486353.4,,,XGBoost
2012-08-10,28,backtest,1269113.41,1238319.8,,,XGBoost
2012-08-17,28,backtest,1184198.41,1189498.8,,,XGBoost
2012-08-24,28,backtest,1199309.59,1163378.1,,,XGBoost
2012-08-31,28,backtest,1227118.75,1333590.2,,,XGBoost
2012-09-07,28,backtest,1469693.99,1222326.1,,,XGBoost
2012-09-14,28,backtest,1124660.77,1247982.9,,,XGBoost
2012-09-21,28,backtest,1135340.19,1164981.2,,,XGBoost
2012-09-28,28,backtest,1129508.61,1139361.6,,,XGBoost
2012-10-05,28,backtest,1462941.03,1447739.4,,,XGBoost
2012-10-12,28,backtest,1205536.71,1240763.8,,,XGBoost
2012-10-19,28,backtest,1143724.48,1170384.8,,,XGBoost
2012-10-26,28,backtest,1213860.61,1222154.6,,,XGBoost
2012-11-04,28,future,,1203556.6,,,XGBoost
2012-11-11,28,future,,1207593.4,,,XGBoost
2012-11-18,28,future,,1199721.9,,,XGBoost
2012-11-25,28,future,,1780288.5,,,XGBoost
2012-12-02,28,future,,1352458.5,,,XGBoost
2012-12-09,28,future,,1583283.1,,,XGBoost
2012-12-16,28,future,,1351677.0,,,XGBoost
2012-12-23,28,future,,1630323.4,,,XGBoost
2012-12-30,28,future,,1308633.2,,,XGBoost
2013-01-06,28,future,,1480948.0,,,XGBoost
2013-01-13,28,future,,1305935.2,,,XGBoost
2013-01-20,28,future,,1374920.9,,,XGBoost
2012-05-04,29,backtest,504963.84,505359.9,,,XGBoost
2012-05-11,29,backtest,529707.87,526578.06,,,XGBoost
2012-05-18,29,backtest,543706.04,516960.72,,,XGBoost
2012-05-25,29,backtest,549665.67,528161.0,,,XGBoost
2012-06-01,29,backtest,576252.35,553430.5,,,XGBoost
2012-06-08,29,backtest,554093.15,517485.12,,,XGBoost
2012-06-15,29,backtest,552338.76,530314.5,,,XGBoost
2012-06-22,29,backtest,581854.5,551518.1,,,XGBoost
2012-06-29,29,backtest,555954.13,553382.9,,,XGBoost
2012-07-06,29,backtest,578832.41,523714.0,,,XGBoost
2012-07-13,29,backtest,514709.76,503106.84,,,XGBoost
2012-07-20,29,backtest,506705.36,501272.3,,,XGBoost
2012-07-27,29,backtest,475158.24,508791.28,,,XGBoost
2012-08-03,29,backtest,504754.74,497194.34,,,XGBoost
2012-08-10,29,backtest,518628.42,489647.94,,,XGBoost
2012-08-17,29,backtest,416881.66,500365.56,,,XGBoost
2012-08-24,29,backtest,615026.15,527216.4,,,XGBoost
2012-08-31,29,backtest,545844.91,560265.2,,,XGBoost
2012-09-07,29,backtest,540811.85,534362.75,,,XGBoost
2012-09-14,29,backtest,475127.18,483306.78,,,XGBoost
2012-09-21,29,backtest,489079.23,473987.3,,,XGBoost
2012-09-28,29,backtest,489674.23,477568.94,,,XGBoost
2012-10-05,29,backtest,520632.8,479073.2,,,XGBoost
2012-10-12,29,backtest,513737.0,491685.75,,,XGBoost
2012-10-19,29,backtest,516909.24,503061.38,,,XGBoost
2012-10-26,29,backtest,534970.68,511184.4,,,XGBoost
2012-11-04,29,future,,504321.03,,,XGBoost
2012-11-11,29,future,,508501.88,,,XGBoost
2012-11-18,29,future,,505682.9,,,XGBoost
2012-11-25,29,future,,861810.2,,,XGBoost
2012-12-02,29,future,,733247.7,,,XGBoost
2012-12-09,29,future,,676240.4,,,XGBoost
2012-12-16,29,future,,813806.5,,,XGBoost
2012-12-23,29,future,,946219.9,,,XGBoost
2012-12-30,29,future,,646065.75,,,XGBoost
2013-01-06,29,future,,482580.94,,,XGBoost
2013-01-13,29,future,,450305.78,,,XGBoost
2013-01-20,29,future,,462301.7,,,XGBoost
2012-05-04,2,backtest,1923957.09,1850714.1,,,XGBoost
2012-05-11,2,backtest,1917520.99,2034978.0,,,XGBoost
2012-05-18,2,backtest,2000940.67,1912088.9,,,XGBoost
2012-05-25,2,backtest,1912791.09,1896493.4,,,XGBoost
2012-06-01,2,backtest,1910092.37,1921424.1,,,XGBoost
2012-06-08,2,backtest,2010216.49,1952462.2,,,XGBoost
2012-06-15,2,backtest,1962924.3,1940738.6,,,XGBoost
2012-06-22,2,backtest,1887733.21,1943403.6,,,XGBoost
2012-06-29,2,backtest,1881046.12,1954857.4,,,XGBoost
2012-07-06,2,backtest,2041507.4,1883669.4,,,XGBoost
2012-07-13,2,backtest,1830075.13,1929944.8,,,XGBoost
2012-07-20,2,backtest,1819666.46,1867720.8,,,XGBoost
2012-07-27,2,backtest,1757923.88,1842415.8,,,XGBoost
2012-08-03,2,backtest,1946104.64,1855839.5,,,XGBoost
2012-08-10,2,backtest,1866719.96,1945571.0,,,XGBoost
2012-08-17,2,backtest,1928016.01,1890112.0,,,XGBoost
2012-08-24,2,backtest,1876788.15,1932021.1,,,XGBoost
2012-08-31,2,backtest,1947083.3,1908484.5,,,XGBoost
2012-09-07,2,backtest,1898777.07,1873079.9,,,XGBoost
2012-09-14,2,backtest,1814806.63,1879463.2,,,XGBoost
2012-09-21,2,backtest,1829415.67,1842040.2,,,XGBoost
2012-09-28,2,backtest,1746470.56,1844277.5,,,XGBoost
2012-10-05,2,backtest,1998321.04,1860529.2,,,XGBoost
2012-10-12,2,backtest,1900745.13,1910706.4,,,XGBoost
2012-10-19,2,backtest,1847990.41,1884631.0,,,XGBoost
2012-10-26,2,backtest,1834458.35,1869643.6,,,XGBoost
2012-11-04,2,future,,1957881.8,,,XGBoost
2012-11-11,2,future,,1953016.1,,,XGBoost
2012-11-18,2,future,,1957748.2,,,XGBoost
2012-11-25,2,future,,2451383.2,,,XGBoost
2012-12-02,2,future,,2406313.2,,,XGBoost
2012-12-09,2,future,,2449583.2,,,XGBoost
2012-12-16,2,future,,2405393.2,,,XGBoost
2012-12-23,2,future,,3189806.8,,,XGBoost
2012-12-30,2,future,,2363002.8,,,XGBoost
2013-01-06,2,future,,1970306.1,,,XGBoost
2013-01-13,2,future,,1970512.9,,,XGBoost
2013-01-20,2,future,,1963118.0,,,XGBoost
2012-05-04,30,backtest,454477.54,446992.1,,,XGBoost
2012-05-11,30,backtest,436070.45,433994.8,,,XGBoost
2012-05-18,30,backtest,460945.14,445535.53,,,XGBoost
2012-05-25,30,backtest,449355.91,429970.94,,,XGBoost
2012-06-01,30,backtest,427021.18,451118.1,,,XGBoost
2012-06-08,30,backtest,437222.94,441700.84,,,XGBoost
2012-06-15,30,backtest,438523.24,443102.53,,,XGBoost
2012-06-22,30,backtest,428554.63,447862.75,,,XGBoost
2012-06-29,30,backtest,423192.4,438593.75,,,XGBoost
2012-07-06,30,backtest,440553.42,440915.62,,,XGBoost
2012-07-13,30,backtest,417640.34,444588.75,,,XGBoost
2012-07-20,30,backtest,427491.04,436102.47,,,XGBoost
2012-07-27,30,backtest,424581.17,433134.56,,,XGBoost
2012-08-03,30,backtest,425136.55,433685.5,,,XGBoost
2012-08-10,30,backtest,430878.28,420232.84,,,XGBoost
2012-08-17,30,backtest,423351.15,432678.03,,,XGBoost
2012-08-24,30,backtest,425296.65,435531.06,,,XGBoost
2012-08-31,30,backtest,439132.5,433462.84,,,XGBoost
2012-09-07,30,backtest,433565.77,438696.84,,,XGBoost
2012-09-14,30,backtest,437773.31,431811.84,,,XGBoost
2012-09-21,30,backtest,443891.64,434530.88,,,XGBoost
2012-09-28,30,backtest,425410.04,442760.78,,,XGBoost
2012-10-05,30,backtest,446751.45,438713.78,,,XGBoost
2012-10-12,30,backtest,434593.26,439717.0,,,XGBoost
2012-10-19,30,backtest,437537.29,445632.88,,,XGBoost
2012-10-26,30,backtest,439424.5,432790.4,,,XGBoost
2012-11-04,30,future,,441916.94,,,XGBoost
2012-11-11,30,future,,437435.94,,,XGBoost
2012-11-18,30,future,,438292.06,,,XGBoost
2012-11-25,30,future,,438156.4,,,XGBoost
2012-12-02,30,future,,443800.62,,,XGBoost
2012-12-09,30,future,,444633.8,,,XGBoost
2012-12-16,30,future,,450609.7,,,XGBoost
2012-12-23,30,future,,487946.4,,,XGBoost
2012-12-30,30,future,,487289.47,,,XGBoost
2013-01-06,30,future,,432723.22,,,XGBoost
2013-01-13,30,future,,450202.2,,,XGBoost
2013-01-20,30,future,,448122.0,,,XGBoost
2012-05-04,31,backtest,1391257.28,1436792.9,,,XGBoost
2012-05-11,31,backtest,1392938.06,1420956.9,,,XGBoost
2012-05-18,31,backtest,1441473.82,1391726.6,,,XGBoost
2012-05-25,31,backtest,1397094.26,1345629.2,,,XGBoost
2012-06-01,31,backtest,1404516.29,1399161.9,,,XGBoost
2012-06-08,31,backtest,1443285.79,1400910.4,,,XGBoost
2012-06-15,31,backtest,1431003.43,1434699.2,,,XGBoost
2012-06-22,31,backtest,1394065.76,1439987.4,,,XGBoost
2012-06-29,31,backtest,1349202.25,1421190.4,,,XGBoost
2012-07-06,31,backtest,1458059.42,1408086.0,,,XGBoost
2012-07-13,31,backtest,1374301.34,1408968.6,,,XGBoost
2012-07-20,31,backtest,1392395.2,1394573.2,,,XGBoost
2012-07-27,31,backtest,1303732.36,1317903.5,,,XGBoost
2012-08-03,31,backtest,1390174.63,1425037.2,,,XGBoost
2012-08-10,31,backtest,1386472.59,1363548.9,,,XGBoost
2012-08-17,31,backtest,1410181.7,1397706.4,,,XGBoost
2012-08-24,31,backtest,1379783.21,1348433.4,,,XGBoost
2012-08-31,31,backtest,1373651.49,1395822.9,,,XGBoost
2012-09-07,31,backtest,1358111.62,1362597.4,,,XGBoost
2012-09-14,31,backtest,1327705.44,1389193.5,,,XGBoost
2012-09-21,31,backtest,1373064.87,1401137.1,,,XGBoost
2012-09-28,31,backtest,1279080.58,1347216.6,,,XGBoost
2012-10-05,31,backtest,1363365.05,1363859.0,,,XGBoost
2012-10-12,31,backtest,1401113.42,1341014.8,,,XGBoost
2012-10-19,31,backtest,1378730.45,1353145.1,,,XGBoost
2012-10-26,31,backtest,1340232.55,1316417.0,,,XGBoost
2012-11-04,31,future,,1397710.2,,,XGBoost
2012-11-11,31,future,,1397710.2,,,XGBoost
2012-11-18,31,future,,1397710.2,,,XGBoost
2012-11-25,31,future,,1863991.2,,,XGBoost
2012-12-02,31,future,,1387838.0,,,XGBoost
2012-12-09,31,future,,1863432.1,,,XGBoost
2012-12-16,31,future,,1390649.8,,,XGBoost
2012-12-23,31,future,,1956652.9,,,XGBoost
2012-12-30,31,future,,1392249.5,,,XGBoost
2013-01-06,31,future,,1398090.4,,,XGBoost
2013-01-13,31,future,,1382754.2,,,XGBoost
2013-01-20,31,future,,1393208.6,,,XGBoost
2012-05-04,32,backtest,1187384.53,1134334.2,,,XGBoost
2012-05-11,32,backtest,1187051.07,1153608.0,,,XGBoost
2012-05-18,32,backtest,1177539.71,1150910.5,,,XGBoost
2012-05-25,32,backtest,1232784.22,1151755.0,,,XGBoost
2012-06-01,32,backtest,1157557.79,1160976.1,,,XGBoost
2012-06-08,32,backtest,1246322.44,1183018.8,,,XGBoost
2012-06-15,32,backtest,1234759.54,1178179.2,,,XGBoost
2012-06-22,32,backtest,1196880.11,1162309.8,,,XGBoost
2012-06-29,32,backtest,1178211.81,1177631.2,,,XGBoost
2012-07-06,32,backtest,1214183.97,1164029.0,,,XGBoost
2012-07-13,32,backtest,1141184.66,1126592.1,,,XGBoost
2012-07-20,32,backtest,1167829.33,1164013.6,,,XGBoost
2012-07-27,32,backtest,1144901.52,1155997.5,,,XGBoost
2012-08-03,32,backtest,1183571.35,1166749.5,,,XGBoost
2012-08-10,32,backtest,1227469.2,1191482.0,,,XGBoost
2012-08-17,32,backtest,1261306.37,1181343.8,,,XGBoost
2012-08-24,32,backtest,1272809.11,1169195.1,,,XGBoost
2012-08-31,32,backtest,1183979.27,1171837.2,,,XGBoost
2012-09-07,32,backtest,1126685.95,1133502.4,,,XGBoost
2012-09-14,32,backtest,1156377.47,1128718.4,,,XGBoost
2012-09-21,32,backtest,1159119.6,1122854.5,,,XGBoost
2012-09-28,32,backtest,1157111.15,1147534.9,,,XGBoost
2012-10-05,32,backtest,1202775.24,1173101.6,,,XGBoost
2012-10-12,32,backtest,1176681.31,1174138.8,,,XGBoost
2012-10-19,32,backtest,1199292.06,1172755.6,,,XGBoost
2012-10-26,32,backtest,1219979.29,1164881.1,,,XGBoost
2012-11-04,32,future,,1166712.1,,,XGBoost
2012-11-11,32,future,,1173330.4,,,XGBoost
2012-11-18,32,future,,1169569.4,,,XGBoost
2012-11-25,32,future,,1542725.4,,,XGBoost
2012-12-02,32,future,,1541689.8,,,XGBoost
2012-12-09,32,future,,1516774.2,,,XGBoost
2012-12-16,32,future,,1517439.1,,,XGBoost
2012-12-23,32,future,,1835917.4,,,XGBoost
2012-12-30,32,future,,1181125.8,,,XGBoost
2013-01-06,32,future,,1147425.1,,,XGBoost
2013-01-13,32,future,,1147130.6,,,XGBoost
2013-01-20,32,future,,1143962.4,,,XGBoost
2012-05-04,33,backtest,270497.51,277897.6,,,XGBoost
2012-05-11,33,backtest,295841.84,303240.7,,,XGBoost
2012-05-18,33,backtest,276899.95,264072.6,,,XGBoost
2012-05-25,33,backtest,261851.74,248971.77,,,XGBoost
2012-06-01,33,backtest,261131.09,265497.38,,,XGBoost
2012-06-08,33,backtest,286082.76,277448.44,,,XGBoost
2012-06-15,33,backtest,290444.31,308605.84,,,XGBoost
2012-06-22,33,backtest,261666.29,264064.44,,,XGBoost
2012-06-29,33,backtest,244338.31,254535.97,,,XGBoost
2012-07-06,33,backtest,273690.37,273176.75,,,XGBoost
2012-07-13,33,backtest,287033.64,309206.88,,,XGBoost
2012-07-20,33,backtest,253205.89,262847.94,,,XGBoost
2012-07-27,33,backtest,249134.32,228746.8,,,XGBoost
2012-08-03,33,backtest,258533.12,272911.66,,,XGBoost
2012-08-10,33,backtest,297753.49,277443.03,,,XGBoost
2012-08-17,33,backtest,270097.76,247358.52,,,XGBoost
2012-08-24,33,backtest,247672.56,245186.08,,,XGBoost
2012-08-31,33,backtest,237129.81,243849.33,,,XGBoost
2012-09-07,33,backtest,286428.78,270223.12,,,XGBoost
2012-09-14,33,backtest,277417.53,286468.78,,,XGBoost
2012-09-21,33,backtest,252709.58,248801.64,,,XGBoost
2012-09-28,33,backtest,242813.51,231861.9,,,XGBoost
2012-10-05,33,backtest,265444.9,267798.1,,,XGBoost
2012-10-12,33,backtest,291781.15,288261.75,,,XGBoost
2012-10-19,33,backtest,254412.34,258712.97,,,XGBoost
2012-10-26,33,backtest,253731.13,233579.67,,,XGBoost
2012-11-04,33,future,,240188.0,,,XGBoost
2012-11-11,33,future,,240536.97,,,XGBoost
2012-11-18,33,future,,240567.62,,,XGBoost
2012-11-25,33,future,,240617.25,,,XGBoost
2012-12-02,33,future,,234516.69,,,XGBoost
2012-12-09,33,future,,234482.47,,,XGBoost
2012-12-16,33,future,,236296.06,,,XGBoost
2012-12-23,33,future,,250736.52,,,XGBoost
2012-12-30,33,future,,252990.3,,,XGBoost
2013-01-06,33,future,,243481.14,,,XGBoost
2013-01-13,33,future,,243441.61,,,XGBoost
2013-01-20,33,future,,249325.03,,,XGBoost
2012-05-04,34,backtest,991104.4,991952.1,,,XGBoost
2012-05-11,34,backtest,949625.52,1006922.75,,,XGBoost
2012-05-18,34,backtest,998672.85,946018.7,,,XGBoost
2012-05-25,34,backtest,1015737.61,942540.44,,,XGBoost
2012-06-01,34,backtest,977062.44,938910.6,,,XGBoost
2012-06-08,34,backtest,999511.29,958020.5,,,XGBoost
2012-06-15,34,backtest,982345.51,944216.56,,,XGBoost
2012-06-22,34,backtest,1000285.1,951165.2,,,XGBoost
2012-06-29,34,backtest,942970.63,965286.7,,,XGBoost
2012-07-06,34,backtest,1007867.68,938311.9,,,XGBoost
2012-07-13,34,backtest,954677.75,988508.06,,,XGBoost
2012-07-20,34,backtest,950929.59,949077.44,,,XGBoost
2012-07-27,34,backtest,917883.79,935218.8,,,XGBoost
2012-08-03,34,backtest,973250.41,930902.5,,,XGBoost
2012-08-10,34,backtest,1004523.59,966348.0,,,XGBoost
2012-08-17,34,backtest,1013820.86,950317.06,,,XGBoost
2012-08-24,34,backtest,926250.21,940760.7,,,XGBoost
2012-08-31,34,backtest,933487.71,935837.9,,,XGBoost
2012-09-07,34,backtest,976415.56,980937.0,,,XGBoost
2012-09-14,34,backtest,955211.7,970272.7,,,XGBoost
2012-09-21,34,backtest,943047.78,935985.94,,,XGBoost
2012-09-28,34,backtest,928629.31,951566.56,,,XGBoost
2012-10-05,34,backtest,968896.68,973819.94,,,XGBoost
2012-10-12,34,backtest,948613.39,969046.25,,,XGBoost
2012-10-19,34,backtest,963516.28,952927.8,,,XGBoost
2012-10-26,34,backtest,956987.81,945550.0,,,XGBoost
2012-11-04,34,future,,955317.44,,,XGBoost
2012-11-11,34,future,,961022.0,,,XGBoost
2012-11-18,34,future,,954070.0,,,XGBoost
2012-11-25,34,future,,1237776.2,,,XGBoost
2012-12-02,34,future,,1167415.2,,,XGBoost
2012-12-09,34,future,,1038105.5,,,XGBoost
2012-12-16,34,future,,1100622.0,,,XGBoost
2012-12-23,34,future,,1582743.2,,,XGBoost
2012-12-30,34,future,,1332635.6,,,XGBoost
2013-01-06,34,future,,938909.8,,,XGBoost
2013-01-13,34,future,,979581.06,,,XGBoost
2013-01-20,34,future,,982467.2,,,XGBoost
2012-05-04,35,backtest,772036.6,759244.5,,,XGBoost
2012-05-11,35,backtest,802383.63,756779.06,,,XGBoost
2012-05-18,35,backtest,819196.68,738851.2,,,XGBoost
2012-05-25,35,backtest,822167.17,760110.9,,,XGBoost
2012-06-01,35,backtest,932195.52,802619.44,,,XGBoost
2012-06-08,35,backtest,873415.01,751507.3,,,XGBoost
2012-06-15,35,backtest,848289.41,754668.1,,,XGBoost
2012-06-22,35,backtest,911696.0,779405.75,,,XGBoost
2012-06-29,35,backtest,892133.41,834963.94,,,XGBoost
2012-07-06,35,backtest,985479.64,816105.25,,,XGBoost
2012-07-13,35,backtest,825763.48,860376.1,,,XGBoost
2012-07-20,35,backtest,841224.74,765226.4,,,XGBoost
2012-07-27,35,backtest,808030.15,779889.8,,,XGBoost
2012-08-03,35,backtest,866216.36,760070.4,,,XGBoost
2012-08-10,35,backtest,888368.8,765526.56,,,XGBoost
2012-08-17,35,backtest,887979.47,783523.5,,,XGBoost
2012-08-24,35,backtest,895274.72,785345.4,,,XGBoost
2012-08-31,35,backtest,931278.97,773351.25,,,XGBoost
2012-09-07,35,backtest,984833.35,821511.2,,,XGBoost
2012-09-14,35,backtest,821568.64,818871.25,,,XGBoost
2012-09-21,35,backtest,772302.94,748979.7,,,XGBoost
2012-09-28,35,backtest,814099.86,755904.4,,,XGBoost
2012-10-05,35,backtest,866064.4,757873.75,,,XGBoost
2012-10-12,35,backtest,873643.14,742124.75,,,XGBoost
2012-10-19,35,backtest,829284.67,757783.06,,,XGBoost
2012-10-26,35,backtest,865137.6,767010.25,,,XGBoost
2012-11-04,35,future,,761223.56,,,XGBoost
2012-11-11,35,future,,770931.06,,,XGBoost
2012-11-18,35,future,,784308.56,,,XGBoost
2012-11-25,35,future,,1553778.0,,,XGBoost
2012-12-02,35,future,,881523.4,,,XGBoost
2012-12-09,35,future,,1396147.6,,,XGBoost
2012-12-16,35,future,,1111774.5,,,XGBoost
2012-12-23,35,future,,1439609.8,,,XGBoost
2012-12-30,35,future,,933517.7,,,XGBoost
2013-01-06,35,future,,664636.5,,,XGBoost
2013-01-13,35,future,,623817.9,,,XGBoost
2013-01-20,35,future,,649380.1,,,XGBoost
2012-05-04,36,backtest,312467.52,328253.4,,,XGBoost
2012-05-11,36,backtest,330518.34,332326.53,,,XGBoost
2012-05-18,36,backtest,324801.13,334516.34,,,XGBoost
2012-05-25,36,backtest,306098.17,314390.94,,,XGBoost
2012-06-01,36,backtest,306005.53,323544.38,,,XGBoost
2012-06-08,36,backtest,338273.38,336179.53,,,XGBoost
2012-06-15,36,backtest,333146.88,337385.75,,,XGBoost
2012-06-22,36,backtest,306411.01,320479.6,,,XGBoost
2012-06-29,36,backtest,291530.43,315884.53,,,XGBoost
2012-07-06,36,backtest,306578.89,335044.5,,,XGBoost
2012-07-13,36,backtest,298337.41,338574.97,,,XGBoost
2012-07-20,36,backtest,303289.55,328309.2,,,XGBoost
2012-07-27,36,backtest,279643.43,327723.38,,,XGBoost
2012-08-03,36,backtest,304989.97,331782.8,,,XGBoost
2012-08-10,36,backtest,298947.51,326710.44,,,XGBoost
2012-08-17,36,backtest,314607.22,333085.38,,,XGBoost
2012-08-24,36,backtest,282545.55,323834.38,,,XGBoost
2012-08-31,36,backtest,282647.48,327217.66,,,XGBoost
2012-09-07,36,backtest,293728.57,325574.72,,,XGBoost
2012-09-14,36,backtest,301893.63,332767.16,,,XGBoost
2012-09-21,36,backtest,293804.45,327890.88,,,XGBoost
2012-09-28,36,backtest,270677.98,327429.25,,,XGBoost
2012-10-05,36,backtest,277137.86,327563.16,,,XGBoost
2012-10-12,36,backtest,300236.85,333155.25,,,XGBoost
2012-10-19,36,backtest,287360.05,327563.16,,,XGBoost
2012-10-26,36,backtest,272489.41,327349.88,,,XGBoost
2012-11-04,36,future,,343600.12,,,XGBoost
2012-11-11,36,future,,335641.2,,,XGBoost
2012-11-18,36,future,,335458.25,,,XGBoost
2012-11-25,36,future,,335458.25,,,XGBoost
2012-12-02,36,future,,322719.0,,,XGBoost
2012-12-09,36,future,,315227.75,,,XGBoost
2012-12-16,36,future,,327748.1,,,XGBoost
2012-12-23,36,future,,331039.75,,,XGBoost
2012-12-30,36,future,,323727.44,,,XGBoost
2013-01-06,36,future,,313232.25,,,XGBoost
2013-01-13,36,future,,331884.8,,,XGBoost
2013-01-20,36,future,,333126.53,,,XGBoost
2012-05-04,37,backtest,535311.64,513722.72,,,XGBoost
2012-05-11,37,backtest,527983.04,514847.03,,,XGBoost
2012-05-18,37,backtest,534847.96,538663.3,,,XGBoost
2012-05-25,37,backtest,540625.79,513247.06,,,XGBoost
2012-06-01,37,backtest,531811.85,503723.9,,,XGBoost
2012-06-08,37,backtest,528940.78,509687.9,,,XGBoost
2012-06-15,37,backtest,508573.16,507953.0,,,XGBoost
2012-06-22,37,backtest,484032.75,505646.12,,,XGBoost
2012-06-29,37,backtest,508309.81,507553.84,,,XGBoost
2012-07-06,37,backtest,519498.32,524877.75,,,XGBoost
2012-07-13,37,backtest,506005.47,507630.0,,,XGBoost
2012-07-20,37,backtest,503744.56,509168.47,,,XGBoost
2012-07-27,37,backtest,514489.17,509157.22,,,XGBoost
2012-08-03,37,backtest,521959.28,518944.22,,,XGBoost
2012-08-10,37,backtest,500964.59,505348.84,,,XGBoost
2012-08-17,37,backtest,509633.71,511226.7,,,XGBoost
2012-08-24,37,backtest,522665.04,517015.84,,,XGBoost
2012-08-31,37,backtest,538344.1,505562.5,,,XGBoost
2012-09-07,37,backtest,526838.14,514867.6,,,XGBoost
2012-09-14,37,backtest,514651.74,512013.78,,,XGBoost
